ORF	Gene
YOR296W	YOR296W
YGR130C	YGR130C
YKR040C	YKR040C
YOR022C	YOR022C
YOL014W	YOL014W
YOL153C	YOL153C
YPL062W	YPL062W
YIL177C	YIL177C
YOR225W	YOR225W
YGL036W	YGL036W
YDR132C	YDR132C
YIL161W	YIL161W
YOR053W	YOR053W
YPL141C	FRK1
YGR071C	ENV11
YNR004W	SWM2
YDL114W	YDL114W
YDR352W	YPQ2
YDR239C	YDR239C
YML084W	YML084W
YJL150W	YJL150W
YIL163C	YIL163C
YGL034C	YGL034C
YNL157W	YNL157W
YOL087C	DUF1
YPR195C	YPR195C
YML003W	YML003W
YKL187C	FAT3
YKR032W	YKR032W
YNL217W	YNL217W
YMR294W-A	YMR294W-A
YHR080C	YHR080C
YOR029W	YOR029W
YLL066C	YLL066C
YNR021W	YNR021W
YNL320W	YNL320W
YNR073C	YNR073C
YML090W	YML090W
YLR126C	YLR126C
YLR422W	YLR422W
YKL044W	YKL044W
YDL183C	YDL183C
YNL337W	YNL337W
YGR207C	CIR1
YPR091C	NVJ2
YNL040W	YNL040W
YPR045C	THP3
YIL032C	YIL032C
YIL082W	YIL082W
YGR205W	TDA10
YLR169W	YLR169W
YGR161W-B	YGR161W-B
YMR050C*	YMR050C*
YMR122C	YMR122C
YBR012C	YBR012C
YDR444W	YDR444W
YPR039W	YPR039W
YPL272C	PBI1
YLR202C	YLR202C
YKL105C	SEG2
YOR246C	ENV9
YMR196W	YMR196W
YLR241W	YLR241W
YDR336W	YDR336W
YJR038C	YJR038C
YEL014C	YEL014C
YPR097W	YPR097W
YCL047C	POF1
YMR031C	EIS1
YIR007W	YIR007W
YPR003C	YPR003C
YML039W	YML039W
YBR277C	YBR277C
YPR064W	YPR064W
YDR114C	YDR114C
YDR210W-B	YDR210W-B
YPR002C-A	YPR002C-A
YLR280C	YLR280C
YLL007C	YLL007C
YER039C-A	YER039C-A
YDR374C	PHO92
YNR005C	YNR005C
YOR050C	YOR050C
YMR196W*	YMR196W*
YPR076W	YPR076W
YPL216W	YPL216W
YMR045C	YMR045C
YDR278C	YDR278C
YMR172C-A	YMR172C-A
YCR085W	YCR085W
YDR327W	YDR327W
YHR182W	YHR182W
YBL095W	YBL095W
YGR017W	YGR017W
YDR344C	YDR344C
YDR203W	YDR203W
YLR279W	YLR279W
YMR103C	YMR103C
YPL150W	YPL150W
YCL020W	YCL020W
YPR158W-B	YPR158W-B
YGR109W-B	YGR109W-B
YJL144W	YJL144W
YLR124W	YLR124W
YJR029W	YJR029W
YAL064W-B	YAL064W-B
YPR012W	YPR012W
YJR026W	YJR026W
YGR011W	YGR011W
YDR209C	YDR209C
YDR222W	YDR222W
YDR391C	YDR391C
YJL163C*	YJL163C*
YCR064C	YCR064C
YDR544C	YDR544C
YHL009W-B	YHL009W-B
YHR020W	YHR020W
YNL284C-B	YNL284C-B
YPL060C-A	YPL060C-A
YGR161C-D	YGR161C-D
YLR297W	YLR297W
YJR157W	YJR157W
YER189W	YER189W
YDR316W-B*	YDR316W-B*
YBR219C	YBR219C
YCL041C	YCL041C
YJR027W	YJR027W
YOR192C-B	YOR192C-B
YBL005W-B	YBL005W-B
YDR124W	YDR124W
YHL009W-B*	YHL009W-B*
YMR320W	YMR320W
YDR433W	YDR433W
YPR053C	YPR053C
YIL055C	YIL055C
YOR093C	YOR093C
YGR168C	YGR168C
YML002W	YML002W
YPL009C*	YPL009C*
YGR151C	YGR151C
YDR261C-C	YDR261C-C
YKL069W	YKL069W
YLR408C	BLS1
YBL044W	YBL044W
YOR102W	YOR102W
YBR224W	YBR224W
YER138C	YER138C
YMR310C	YMR310C
YMR221C	YMR221C
YPL278C	YPL278C
YJL163C	YJL163C
YMR046C	YMR046C
YMR114C	YMR114C
YFL013W-A	YFL013W-A
YPR084W	YPR084W
YOR051C	ETT1
YLR271W	YLR271W
YFL054C	YFL054C
YCL001W-A	YCL001W-A
YJL070C	YJL070C
YGR067C	YGR067C
YOR345C	YOR345C
YNL200C	YNL200C
YJL206C	YJL206C
YEL043W	YEL043W
YOR214C	SPR2
YIL082W-A	YIL082W-A
YOL075C	YOL075C
YER160C	YER160C
YEL025C	YEL025C
YPR117W	YPR117W
YBL029W	YBL029W
YPL039W	YPL039W
YGR038C-B	YGR038C-B
YGR042W	YGR042W
YMR259C	TRM732
YGR027W-B	YGR027W-B
YOR131C	YOR131C
YKL134C	Oct-01
SPBC4C3.12	SPBC4C3.13
SPAC1F3.10c	SPAC1F3.10c
SPAC5D6.05	SPAC5D6.06
YDR455C	:::GUK1
YCL060C	:::MRC1
YMR056C	AAC1
YBR085W	AAC3
YJR155W	AAD10
YNL331C	AAD14
YOL165C	AAD15
YFL057C	AAD16
YCR107W	AAD3
YDL243C	AAD4
YFL056C	AAD6
YNL141W	AAH1
SPCC63.02c	aah3
YHR047C	AAP1
SPAC4F10.02	aap1
YBL074C	AAR2
SPAC3H5.04	aar2
YKL106W	AAT1
SPBC359.03c	aat1
YLR027C	AAT2
YGL119W	COQ8
SPBC2D10.18	abc1
SPAC3F10.11c	abc2
SPBC359.05	abc3
SPAC30.04c	abc4
YBR236C	ABD1
YKL112W	ABF1
YMR072W	ABF2
YJR108W	ABM1
SPAC31G5.19	abo1
SPBP22H7.05c	abo2
YCR088W	ABP1
SPAPJ760.02c	abp1
YOR239W	ABP140
SPBC1861.02	abp2
YNR033W	ABZ1
YMR289W	ABZ2
YER045C	ACA1
YGR037C	ACB1
YNR016C	ACC1
YLR131C	ACE2
SPAC6G10.12c	ace2
YLR144C	ACF2
YJR083C	ACF4
YBL015W	ACH1
YDL203C	ACK1
YPL267W	ACM1
YDR511W	ACN9
YLR304C	ACO1
YJL200C	ACO2
YKL192C	ACP1
SPAC12B10.07	acp1
SPAC631.01c	acp2
YAL054C	ACS1
YLR153C	ACS2
YFL039C	ACT1
SPBC106.04	ada1
YDR448W	ADA2
SPCC24B10.08c	ada2
YMR184W	ADD37
YKL206C	ADD66
YAR015W	ADE1
SPCPB16A4.03c	ade10
YNL220W	ADE12
YLR359W	ADE13
YLR028C	ADE16
YMR120C	ADE17
YOR128C	ADE2
SPAC144.03	ade2
YGR204W	ADE3
YMR300C	ADE4
YGL234W	ADE5
YGR061C	ADE6
SPBC409.10	ade7
YDR408C	ADE8
SPBC14F5.09c	ade8
SPBC2G2.08	ade9
SPAC19G12.16c	adg2
SPCC18.01c	adg3
YOL086C	ADH1
SPCC13B11.01	adh1
YMR303C	ADH2
YMR083W	ADH3
YGL256W	ADH4
SPAC5H10.06c	adh4
YBR145W	ADH5
YMR318C	ADH6
YCR105W	ADH7
YMR009W	ADI1
YDR226W	ADK1
YER170W	ADK2
SPBC30B4.03c	adn1
SPBC1289.10c	adn2
SPCC1494.10	adn3
YJR105W	ADO1
YCR011C	ADP1
YDR216W	ADR1
YCR010C	ADY2
YDL239C	ADY3
YLR227C	ADY4
YMR064W	AEP1
YMR282C	AEP2
YPL005W	AEP3
YEL052W	AFG1
YLR397C	AFG2
YER017C	AFG3
YOR129C	AFI1
YDR085C	AFR1
YGL071W	AFT1
YPL202C	AFT2
YNR044W	AGA1
YGL032C	AGA2
YPR021C	AGC1
YDR524C	AGE1
YIL044C	AGE2
SPAC14C4.09	agn1
SPBC646.06c	agn2
SPCC736.11	ago1
YCL025C	AGP1
YBR132C	AGP2
YFL055W	AGP3
YFL030W	AGX1
YDR214W	AHA1
YOR023C	AHC1
YCR082W	AHC2
YLR109W	AHP1
YHR093W	AHT1
YNR074C	AIF1
SPAC26F1.14c	aif1
YAL046C	AIM1
YER087W	AIM10
YER093C-A	AIM11
YFR011C	MIC19
YGL160W	AIM14
YHL021C	AIM17
YHR198C	AIM18
YIL087C	AIM19
YAL049C	AIM2
YIL158W	AIM20
YIR003W	AIM21
SPBC17A3.09c	aim22
YJL046W	AIM22
YJL131C	AIM23
YJR080C	AIM24
YJR100C	AIM25
YKL037W	AIM26
SPBC1711.03	aim27
YKL207W	EMC3
YKR074W	AIM29
YBR108W	AIM3
YML030W	RCF1
YML050W	AIM32
YML087C	AIM33
YMR003W	AIM34
YMR157C	AIM36
YNL100W	MIC27
YNR018W	RCF2
YOL053W	AIM39
YBR194W	AIM4
YOR215C	AIM41
YPL099C	AIM43
YPL158C	AIM44
YPR004C	AIM45
YHR199C	AIM46
YBR262C	MIC12
YDL237W	AIM6
YDR063W	AIM7
YER080W	AIM9
SPAC15A10.08	ain1
YMR092C	AIP1
YIL079C	AIR1
SPBP35G2.08c	air1
YDL175C	AIR2
YBR059C	AKL1
YDR264C	AKR1
SPAC2F7.10	akr1
YOR034C	AKR2
YOR335C	ALA1
YJL122W	ALB1
YMR170C	ALD2
YMR169c	ALD3
YMR169C	ALD3
YOR374W	ALD4
YER073W	ALD5
YPL061W	ALD6
YOR175C	ALE1
YNL148C	ALF1
YBR110W	ALG1
SPAC56F8.06c	alg10
YNL048W	ALG11
YNR030W	ALG12
SPBC1734.12c	alg12
YGL047W	ALG13
YBR070C	ALG14
SPAC5D6.06c	alg14
YGL065C	ALG2
YBL082C	ALG3
YPL227C	ALG5
SPBC56F2.10c	alg5
YOR002W	ALG6
SPBC342.01c	alg6
YBR243C	ALG7
YOR067C	ALG8
SPAC17C9.07	alg8
YNL219C	ALG9
SPAC1834.05	alg9
YGL021W	ALK1
YBL009W	ALK2
SPAC1486.04c	alm1
YML086C	ALO1
SPAPB1A10.12c	alo1
YNL270C	ALP1
SPAC23H4.12	alp13
SPCC895.07	alp14
SPCC4G3.19	alp16
SPAC8E11.07c	alp31
YOL130W	ALR1
SPCC965.08c	alr1
YFL050C	ALR2
YLR089C	ALT1
YDR111C	ALT2
YKR021W	ALY1
YJL084C	ALY2
YGR225W	AMA1
YML035C	AMD1
YDR242W	AMD2
YBR211C	AME1
SPCC1919.03c	amk2
YBR158W	AMN1
SPBC15D4.10c	amo1
YGL156W	AMS1
SPAC513.05	ams1
SPCPB1C11.01	amt1
SPAC664.14	amt2
SPAC2E1P3.02c	amt3
YJR047C	ANB1
SPBC530.10c	anc1
YEL036C	ANP1
SPBC1734.04	anp1
YHR126C	ANS1
YPR128C	ANT1
YPR180W	AOS1
YCL050C	APA1
YDR530C	APA2
YNL172W	APC1
YDL008W	APC11
SPAC27D7.05c	apc14
SPBC83.04	apc15
YLR127C	APC2
YDR118W	APC4
YOR249C	APC5
YLR102C	APC9
YBR151W	APD1
YKL157W	APE2
SPBC1921.05	ape2
YBR286W	APE3
SPCC4G3.02	aph1
YDR525W	API2
YNL077W	APJ1
YJR005W	APL1
SPBC2G2.06c	apl1
YKL135C	APL2
SPBC947.02	apl2
YBL037W	APL3
SPBC691.03c	apl3
YPR029C	APL4
SPCP1E11.06	apl4
YPL195W	APL5
SPAC144.06	apl5
YGR261C	APL6
SPAC23H3.06	apl6
YPL259C	APM1
SPBP16F5.07	apm1
YHL019C	APM2
YBR288C	APM3
SPBC651.11c	apm3
YOL062C	APM4
SPAC31A2.09c	apm4
YKL114C	APN1
SPCC622.17	apn1
YBL019W	APN2
SPBC3D6.10	apn2
YNL094W	APP1
YIL040W	APQ12
SPBC428.04	apq12
YJL075C	APQ13
YLR170C	APS1
SPAC13G6.14	aps1
YJR058C	APS2
SPBC685.04c	aps2
YJL024C	APS3
SPAC30D11.05	aps3
YML022W	APT1
SPAC23A1.03	apt1
YDR441C	APT2
YNL065W	AQR1
YPR192W	AQY1
YLL052C	AQY2
YBR149W	ARA1
YMR041C	ARA2
YER036C	ARB1
SPAC140.03	arb1
SPAC13G7.07	arb2
YGL105W	ARC1
YIL062C	ARC15
YLR370C	ARC18
YKL013C	ARC19
YNR035C	ARC35
YBR234C	ARC40
YHR013C	ARD1
YCR048W	ARE1
SPAC13G7.05	are1
YNR019W	ARE2
SPCP1E11.05c	are2
YDL192W	ARF1
YDL137W	ARF2
YOR094W	ARF3
SPBC1539.08	arf6
YOL058W	ARG1
SPAC4G9.09c	arg11
SPBC428.05c	arg12
YJL071W	ARG2
YJL088W	ARG3
SPAC4G9.10	arg3
YHR018C	ARG4
SPBC215.08c	arg4
YER069W	ARG5
SPBC56F2.09c	arg5
SPBC725.14	arg6
YMR062C	ARG7
SPBC1773.14	arg7
YOL140W	ARG8
YMR042W	ARG80
YML099C	ARG81
YDR173C	ARG82
YDR376W	ARH1
YNL020C	ARK1
YBR164C	ARL1
YPL051W	ARL3
YHL040C	ARN1
YHL047C	ARN2
YDR127W	ARO1
YDR380W	ARO10
YGL148W	ARO2
YDR035W	ARO3
YBR249C	ARO4
YPR060C	ARO7
YGL202W	ARO8
YDR421W	ARO80
YHR137W	ARO9
YHR129C	ARP1
SPBC1347.12	arp1
YDR106W	ARP10
YDL029W	ARP2
YJR065C	ARP3
YJL081C	ARP4
SPAC23D3.09	arp42
YNL059C	ARP5
SPBC365.10	arp5
YLR085C	ARP6
SPCC550.12	arp6
YPR034W	ARP7
YOR141C	ARP8
SPAC664.02c	arp8
YMR033W	ARP9
SPAC1071.06	arp9
YPR199C	ARR1
YPR200C	ARR2
YPR201W	ARR3
YLR392C	ART10
YGR068C	ART5
SPAC3H1.07	aru1
YLR242C	ARV1
SPAPB1A10.15	arv1
YDR101C	ARX1
SPBC23E6.05	arx1
SPCC1494.03	arz1
YPR085C	ASA1
YMR116C	ASC1
YOR058C	ASE1
SPAPB1A10.09	ase1
YJL115W	ASF1
YDL197C	ASF2
YIL130W	ASG1
YJL170C	ASG7
YKL185W	ASH1
SPBC13G1.08c	ash2
YMR119W	ASI1
YNL159C	ASI2
YNL008C	ASI3
YKL052C	ASK1
SPBC27.02c	ask1
YGR097W	ASK10
SPAC13G6.10c	asl1
YDL088C	ASM4
YPR145W	ASN1
YGR124W	ASN2
YDR321W	ASP1
SPCC1672.06c	asp1
YLR155C	ASP3-1
YLR157C	ASP3-2
YLR158C	ASP3-3
YLR160C	ASP3-4
YPR093C	ASR1
YBL069W	AST1
SPCC962.05	ast1
YER101C	AST2
SPBC800.05c	atb2
YDR184C	ATC1
YGL017W	ATE1
YOR377W	ATF1
SPBC29B5.01	atf1
YGR177C	ATF2
SPBC2F12.09c	atf21
SPAC22F3.02	atf31
YGL180W	ATG1
SPCC63.08c	atg1
YLL042C	ATG10
YPR049C	ATG11
YBR217W	ATG12
SPAC1783.06c	atg12
YPR185W	ATG13
SPAC4F10.07c	atg13
YBR128C	ATG14
SPBC18H10.19	atg14
YCR068W	ATG15
SPAC23C4.16c	atg15
YMR159C	ATG16
YLR423C	ATG17
SPAC10F6.11c	atg17
YFR021W	ATG18
SPAC589.07c	atg18
YOL082W	ATG19
YNL242W	ATG2
SPBC31E1.01c	atg2
YDL113C	ATG20
SPCC16A11.08	atg20
YPL100W	ATG21
YCL038C	ATG22
SPAC2G11.13	atg22
YLR431C	ATG23
YLR189C	ATG26
YJL178C	ATG27
YPL166W	ATG29
YNR007C	ATG3
SPBC3B9.06c	atg3
YIL146C	ATG32
YLR356W	ATG33
YNL223W	ATG4
SPAC19B12.08	atg4
YPL149W	ATG5
SPBC4B4.10c	atg5
SPAC20G8.10c	atg6
YHR171W	ATG7
SPBC6B1.05c	atg7
YBL078C	ATG8
SPBP8B7.24c	atg8
YDL149W	ATG9
SPBC15D4.07c	atg9
YPR026W	ATH1
SPAC1250.04c	atl1
YMR301C	ATM1
YNR002C	ATO2
YDR384C	ATO3
YBL099W	ATP1
SPAC14C4.14	atp1
YLR393W	ATP10
SPAC4G8.11c	atp10
YNL315C	ATP11
SPAC3A12.12	atp11
YJL180C	ATP12
SPAC9.12c	atp12
YLR295C	ATP14
SPBC29A3.10c	atp14
YPL271W	ATP15
SPBC31F10.15c	atp15
YDL004W	ATP16
SPBC13E7.04	atp16
YDR377W	ATP17
SPBC1604.11	atp17
YML081C-A	ATP18
SPAC23C4.11	atp18
YOL077W-A	ATP19
YJR121W	ATP2
SPAC222.12c	atp2
YPR020W	ATP20
SPAC22F3.07c	atp20
YDR350C	ATP22
SPCC320.12	atp23
YNR020C	ATP23
YMR098C	ATP25
SPAC31A2.06	atp25
YBR039W	ATP3
SPBC1734.13	atp3
YPL078C	ATP4
SPBC1604.07	atp4
YDR298C	ATP5
SPCC1840.06	atp5
YKL016C	ATP7
YML116W	ATR1
YAL020C	ATS1
SPAC1002.07c	ats1
YNL259C	ATX1
SPBC1709.10c	atx1
YOR079C	ATX2
YFL010W-A	AUA1
YKL004W	AUR1
YOR011W	AUS1
SPAC1D4.03c	aut12
YLR114C	AVL9
YOL078W	AVO1
YMR068W	AVO2
YJR001W	AVT1
YEL064C	AVT2
YKL146W	AVT3
YNL101W	AVT4
YBL089W	AVT5
SPBC1685.07c	avt5
YER119C	AVT6
YIL088C	AVT7
YPR122W	AXL1
YIL140W	AXL2
YIL124W	AYR1
SPAC23D3.11	ayr1
YLL063C	AYT1
YOR113W	AZF1
YGR224W	AZR1
SPAC1556.03	azr1
SPAC14C4.04	B22918-2
SPBC16G5.11c	bag101
SPBC530.03c	bag102
YOR134W	BAG7
YBR068C	BAP2
YDR046C	BAP3
YIL015W	BAR1
YKR099W	BAS1
YHR208W	BAT1
YJR148W	BAT2
YJL020C	BBC1
YPL255W	BBP1
YHR040W	BCD1
YMR237W	BCH1
YKR027W	BCH2
YJL095W	BCK1
YER167W	BCK2
YDR361C	BCP1
YDR375C	BCS1
YIL033C	BCY1
SPBC21D10.10	bdc1
YLR399C	BDF1
SPCC1450.02	bdf1
YDL070W	BDF2
YAL060W	BDH1
YAL061W	BDH2
YNL039W	BDP1
YOL164W	BDS1
YBR200W	BEM1
YER155C	BEM2
YPL115C	BEM3
YPL161C	BEM4
SPBC32H8.03	bem46
YLR412W	BER1
YIL004C	BET1
YPR176C	BET2
YKR068C	BET3
YJL031C	BET4
YML077W	BET5
YJR053W	BFA1
YOR198C	BFR1
SPCC18B5.01c	bfr1
YDR299W	BFR2
YGR282C	BGL2
SPAC26H5.08c	bgl2
SPAC24C9.07c	bgs2
SPCC1840.02c	bgs4
SPBC24C6.08c	bhd1
YHR101C	BIG1
YCL029C	BIK1
YER016W	BIM1
YGR286C	BIO2
SPCC1235.02	bio2
YNR058W	BIO3
YNR057C	BIO4
YNR056C	BIO5
YJR089W	BIR1
SPCC364.02c	bis1
YBR270C	BIT2
YJL058C	BIT61
SPCC777.08c	bit61
BLANK	BLANK
YFL007W	BLM10
YER177W	BMH1
YDR099W	BMH2
YPL217C	BMS1
YJR025C	BNA1
YJR078W	BNA2
YJL060W	BNA3
YBL098W	BNA4
YLR231C	BNA5
YFR047C	BNA6
YDR428C	BNA7
YNL271C	BNI1
YNL271C*	BNI1
YNL233W	BNI4
YNL166C	BNI5
YIL159W	BNR1
YGR230W	BNS1
SPBC215.02	bob1
YBL085W	BOI1
YER114C	BOI2
YLR267W	BOP2
YNL042W	BOP3
YNL275W	BOR1
YLR078C	BOS1
SPBC14C8.16c	bot1
YCR032W	BPH1
YDL141W	BPL1
YLL015W	BPT1
SPAC6G9.13c	bqt1
SPAC1002.06c	bqt2
SPCC594.07c	bqt3
SPBC19C7.10	bqt4
YDL074C	BRE1
YLR015W	BRE2
YDL231C	BRE4
YNR051C	BRE5
YGR246C	BRF1
YHR036W	BRL1
SPCC1919.15	brl1
SPCC970.10c	brl2
YBL097W	BRN1
YPL084W	BRO1
YGL007W	BRP1
YPR057W	BRR1
YER172C	BRR2
YGL247W	BRR6
YOL077C	BRX1
YDL037C	BSC1
YDR275W	BSC2
YLR465C	BSC3
YNL269W	BSC4
YNR069C	BSC5
YOL137W	BSC6
YBR290W	BSD2
YPR171W	BSP1
YFL025C	BST1
SPAC17A2.01	bsu1
SPCC330.11	btb1
SPBC25B2.06c	btb2
SPAC13D6.04c	btb3
SPAC4F10.14c	btf3
YGR142W	BTN2
YPL069C	BTS1
YDR252W	BTT1
YGR188C	BUB1
SPCC1322.12c	bub1
YMR055C	BUB2
YOR026W	BUB3
SPAC23H3.08c	bub3
YGL174W	BUD13
YAR014C	BUD14
YEL029C	BUD16
YNR027W	BUD17
YJL188C	BUD19
YKL092C	BUD2
YLR074C	BUD20
YOR078W	BUD21
YMR014W	BUD22
YCR047C	BUD23
YER014C-A	BUD25
YDR241W	BUD26
YFL023W	BUD27
YLR062C	BUD28
YCL014W	BUD3
YDL151C	BUD30
YCR063W	BUD31
YGR262C	BUD32
YJR092W	BUD4
YCR038C	BUD5
YLR319C	BUD6
SPAC15A10.16	bud6
YOR299W	BUD7
YLR353W	BUD8
YGR041W	BUD9
YDL099W	BUG1
YMR275C	BUL1
YML111W	BUL2
SPAC31A2.14	bun107
YLR226W	BUR2
YER159C	BUR6
SPAC27D7.12c	but1
SPBC3D6.02	but2
YKL005C	BYE1
SPAC1D4.13	byr1
SPBC1D7.05	byr2
SPAC13D6.02c	byr3
YHR114W	BZZ1
SPBC12C2.05c	bzz1
YDR531W	CAB1
YIL083C	CAB2
YKL088W	CAB3
YGR277C	CAB4
YDR196C	CAB5
YML102W	CAC2
YDR423C	CAD1
SPCC18.06c	caf1
YNL278W	CAF120
YGR134W	CAF130
YFL028C	CAF16
SPAC20G4.01	caf16
YOR276W	CAF20
YKR036C	CAF4
SPAC664.15	caf4
YNL288W	CAF40
SPBC609.04	caf5
YER048C	CAJ1
YFL029C	CAK1
YPL048W	CAM1
SPAC29A4.05	cam2
YEL063C	CAN1
SPBC18H10.16	can1
SPAC2E1P3.04	cao1
SPBC1289.16c	cao2
YKL007W	CAP1
SPCC306.09c	cap1
YIL034C	CAP2
YPL111W	CAR1
SPBP26C9.02c	car1
YLR438W	CAR2
SPBC21C3.08c	car2
SPAC869.11	cat1
YML042W	CAT2
YOR125C	CAT5
YMR280C	CAT8
YGR036C	CAX4
YPL178W	CBC2
YJR060W	CBF1
SPCC736.08	cbf11
SPCC1223.13	cbf12
YGR140W	CBF2
YLR175W	CBF5
SPAC9E9.10c	cbh1
YNL161W	CBK1
YJL209W	CBP1
SPBC1105.04c	cbp1
YHL038C	CBP2
YPL215W	CBP3
YGR174C	CBP4
YBR120C	CBP6
SPBC947.14c	cbp6
YIL043C	CBR1
YDL069C	CBS1
YDR197W	CBS2
SPAC1556.08c	cbs2
YKL208W	CBT1
YER168C	CCA1
YLR220W	CCC1
YDR270W	CCC2
YKL011C	CCE1
SPAC25G10.02	cce1
YGR217W	CCH1
SPAC6F6.01	cch1
YPR025C	CCL1
YGR150C	CCM1
YKR066C	CCP1
SPCC188.07	ccq1
SPBC29A10.01	ccr1
YAL021C	CCR4
SPCC31H12.08c	ccr4
YMR038C	CCS1
SPAC22E12.04	ccs1
YIL142W	CCT2
YJL014W	CCT3
YDL143W	CCT4
YJR064W	CCT5
YDR188W	CCT6
YJL111W	CCT7
YJL008C	CCT8
YLR110C	CCW12
YLR390W-A	CCW14
YBR131W	CCZ1
YLR307W	CDA1
SPAC19G12.03	cda1
YLR308W	CDA2
SPAC23H4.09	cdb4
YDR182W	CDC1
YCR002C	CDC10
YJR076C	CDC11
YHR107C	CDC12
YLR215C	CDC123
YDL220C	CDC13
YFR028C	CDC14
YAR019C	CDC15
YKL022C	CDC16
YAL038W	CDC19
YGL116W	CDC20
YOR074C	CDC21
YHR166C	CDC23
YAL041W	CDC24
YLR310C	CDC25
YFR036W	CDC26
YBL084C	CDC27
YBR160W	CDC28
YLR314C	CDC3
YOR257W	CDC31
YOL139C	CDC33
YDR054C	CDC34
YDL165W	CDC36
YDR168W	CDC37
YCR093W	CDC39
YFL009W	CDC4
YDR364C	CDC40
YLR229C	CDC42
YGL155W	CDC43
YLR103C	CDC45
YDL126C	CDC48
YMR001C	CDC5
YCR094W	CDC50
YDL132W	CDC53
YGL190C	CDC55
YJL194W	CDC6
YPL160W	CDC60
YDL017W	CDC7
YLR418C	CDC73
YJR057W	CDC8
YDL164C	CDC9
YLR245C	CDD1
SPAC1556.04c	cdd1
YGL003C	CDH1
SPBC12D12.02c	cdm1
SPAC644.06c	cdr1
SPAC57A10.02	cdr2
YBR029C	CDS1
SPCC18B5.11c	cds1
SPAC17H9.19c	cdt2
YMR213W	CEF1
YGL130W	CEG1
SPCC1450.11c	cek1
YER061C	CEM1
YMR168C	CEP3
YPL228W	CET1
YOR112W	CEX1
YIL003W	CFD1
SPAC6G9.12	cfr1
YDR301W	CFT1
YLR115W	CFT2
YML036W	CGI121
SPCC24B10.12	cgi121
YGL029W	CGR1
SPAC1556.05c	cgr1
SPAC8C9.03	cgs1
SPCC285.09c	cgs2
YCL064C	CHA1
YLR098C	CHA4
SPBC1683.13c	cha4
YGL206C	CHC1
YER164W	CHD1
YBR274W	CHK1
YPL008W	CHL1
SPAC3G6.11	chl1
YDR254W	CHL4
YER026C	CHO1
SPBC337.16	cho1
YGR157W	CHO2
SPBC26H8.03	cho2
SPAC18G6.02c	chp1
SPBC3E7.12c	chr1
SPCC417.05c	chr2
SPAC24B11.10c	chr3
YNL192W	CHS1
SPAC13G6.12c	chs1
YBR038W	CHS2
SPBC1709.01	chs2
YBR023C	CHS3
YLR330W	CHS5
YJL099W	CHS6
YHR142W	CHS7
YER030W	CHZ1
SPAC4G9.06c	chz1
YDR267C	CIA1
YHR052W	CIC1
SPAC19D5.03	cid1
SPBC1685.06	cid11
SPCC663.12	cid12
SPAC12G12.13c	cid14
SPAC17H9.01	cid16
SPCC338.04	cid2
SPCC364.01	cif1
SPCC4E9.02	cig1
SPAPB2B4.03	cig2
YMR198W	CIK1
YOR349W	CIN1
YPL241C	CIN2
YMR138W	CIN4
YOR028C	CIN5
YEL061C	CIN8
SPBC16A3.18	cip1
SPAC12G12.03	cip2
YDR022C	ATG31
YJL158C	CIS3
SPAC17D4.03c	cis4
YNR001C	CIT1
SPAC6C3.04	cit1
YCR005C	CIT2
YPR001W	CIT3
YIL035C	CKA1
YOR061W	CKA2
YGL019W	CKB1
SPAC1851.03	ckb1
YOR039W	CKB2
YLR133W	CKI1
SPBP35G2.05c	cki2
SPAC1805.05	cki3
YBR135W	CKS1
YNL298W	CLA4
YGR108W	CLB1
YPR119W	CLB2
YDL155W	CLB3
YLR210W	CLB4
YPR120C	CLB5
YGR109C	CLB6
YGR167W	CLC1
YGR110W	CLD1
YLR117C	CLF1
YGL215W	CLG1
YMR199W	CLN1
YPL256C	CLN2
YAL040C	CLN3
YOR250C	CLP1
SPAC1782.09c	clp1
SPBC2D10.17	clr1
SPAC1B3.17	clr2
SPBC800.03	clr3
SPBC428.08c	clr4
YMR012W	CLU1
SPAC4G9.11c	cmb1
SPBC21D10.07	cmc1
YKL137W	CMC1
YBL059C-A	CMC2
YMR194C-B	CMC4
YBR109C	CMD1
YFR014C	CMK1
SPACUNK12.02c	cmk1
YOL016C	CMK2
SPAC23A1.06c	cmk2
YML057W	CMP2
YLR003C	CMS1
YLR433C	CNA1
YKL190W	CNB1
YAL058W	CNE1
YNL225C	CNM67
YFR046C	CNN1
SPBC1861.01c	cnp3
YBR155W	CNS1
SPBC17G9.08c	cnt5
SPAC26A3.10	cnt6
YIL157C	COA1
YPL189C-A	COA2
YLL050C	COF1
YGL223C	COG1
YGR120C	COG2
YER157W	COG3
YPR105C	COG4
YNL051W	COG5
YNL041C	COG6
YGL005C	COG7
YML071C	COG8
YDL145C	COP1
YBR003W	COQ1
YOL008W	COQ10
SPCC16A11.07	coq10
YNR041C	COQ2
YOL096C	COQ3
SPCC162.05	coq3
YDR204W	COQ4
SPAC1687.12c	coq4
YML110C	COQ5
SPCC4G3.04c	coq5
YGR255C	COQ6
SPBC146.12	coq6
SPBC337.15c	coq7
YLR201C	COQ9
YBL045C	COR1
YNL336W	COS1
YNR075W	COS10
YBR203W	COS111
YGL263W	COS12
YBR302C	COS2
YML132W	COS3
YFL062W	COS4
YJR161C	COS5
YGR295C	COS6
YDL248W	COS7
YHL048W	COS8
YKL219W	COS9
YOR316C	COT1
YPL172C	COX10
